gyroscope	 104.0Hz
cycle sample index,gyro X,gyro Y,gyro Z
907,5.592,1.631,-297.867
908,0.932,0.326,-193.670
909,-0.373,-0.140,-96.625
910,-0.419,-0.256,-62.001
911,1.048,0.280,-89.192
912,0.326,1.142,-174.470
913,0.350,2.540,-247.656
914,5.499,1.654,-287.079
915,9.204,0.373,-278.039
916,5.592,0.955,-238.476
917,3.728,0.979,-178.688
918,2.610,0.652,-112.376
919,1.654,0.419,-89.472
920,1.165,0.443,-121.976
921,1.375,0.536,-208.582
922,0.140,0.536,-300.803
923,-0.816,0.979,-341.415
924,4.427,2.470,-308.376
925,5.266,1.911,-211.867
926,2.866,0.769,-113.355
927,1.328,0.256,-54.662
928,1.538,0.233,-62.537
929,4.147,0.606,-141.711
930,1.981,1.887,-226.383
931,2.050,2.726,-303.483
932,3.052,2.074,-340.856
933,2.586,1.631,-311.917
934,2.913,1.095,-218.834
935,1.561,0.489,-87.282
936,2.027,0.303,-22.881
937,1.351,0.163,-55.827
938,1.445,0.140,-157.368
939,0.722,1.188,-292.951
940,4.147,4.543,-400.457
941,6.524,5.848,-394.912
942,4.054,3.262,-282.280
943,1.864,-0.419,-140.196
944,0.256,-0.280,-29.568
945,0.117,0.047,-12.489
946,1.794,0.093,-76.005
947,3.821,0.583,-176.940
948,1.608,2.679,-287.708
949,8.085,2.283,-362.175
950,5.755,2.283,-364.552
951,2.470,1.678,-271.422
952,1.048,0.862,-120.205
953,2.423,0.606,-34.461
954,0.093,0.280,-44.247
955,2.004,1.002,-113.611
956,5.662,1.445,-234.724
957,5.033,0.466,-363.154
958,4.404,-1.142,-411.105
959,3.798,0.396,-342.883
960,1.235,3.122,-188.916
961,0.466,1.095,-54.196
962,0.746,-0.186,-8.551
963,0.932,0.210,-52.215
964,1.654,1.118,-153.850
965,4.287,1.398,-272.563
966,3.681,1.934,-367.604
967,6.268,1.911,-377.530
968,6.710,1.515,-288.734
969,4.590,0.606,-160.630
970,-0.862,-0.443,-58.273
971,-1.048,-0.466,-46.926
972,0.722,0.047,-99.794
973,-0.023,1.118,-212.729
974,4.870,3.891,-333.074
975,6.524,4.357,-388.900
976,3.402,1.608,-326.573
977,4.777,-1.608,-178.967
978,2.866,-1.002,-66.172
979,-0.373,0.140,-27.890
980,-0.443,0.699,-75.678
981,1.561,1.235,-178.362
982,5.545,1.724,-292.695
983,5.103,2.423,-371.798
984,3.681,2.307,-345.143
985,1.328,1.351,-217.739
986,2.586,0.979,-87.725
987,1.491,0.419,-34.228
988,1.375,0.373,-66.871
989,3.938,0.489,-171.581
990,4.264,-0.699,-310.240
991,4.171,-0.885,-406.608
992,4.450,1.421,-380.699
993,2.470,2.656,-216.550
994,-0.233,0.955,-55.338
995,1.701,-0.513,-6.617
996,0.350,0.233,-52.192
997,1.282,1.048,-159.069
998,2.656,1.584,-287.173
999,3.891,1.981,-379.580
1000,5.452,1.887,-374.151
1001,5.452,1.491,-272.354
1002,3.588,0.816,-131.365
1003,-1.328,-0.350,-40.542
1004,0.140,-0.047,-43.338
1005,0.885,0.559,-120.694
1006,1.165,2.447,-253.621
1007,5.196,5.033,-370.517
1008,5.755,3.938,-397.754
1009,4.590,-0.117,-285.052
1010,4.683,-1.072,-126.892
1011,0.443,-0.117,-27.261
1012,-0.955,0.559,-30.989
1013,0.652,1.072,-113.378
1014,3.728,1.748,-233.513
1015,6.524,2.167,-347.822
1016,4.730,2.749,-395.145
1017,1.817,1.981,-316.531
1018,1.258,1.351,-164.055
1019,4.800,1.282,-56.270
1020,0.885,0.233,-41.777
1021,2.307,0.303,-95.367
1022,3.495,-0.210,-215.012
1023,4.241,-0.955,-349.384
1024,4.101,0.186,-411.268
1025,3.961,3.052,-323.497
1026,1.771,1.701,-150.168
1027,0.326,0.186,-22.135
1028,1.701,-0.466,-8.528
1029,-0.862,0.792,-75.655
1030,2.167,1.235,-211.121
1031,3.122,1.887,-353.927
1032,5.569,2.027,-420.309
1033,6.151,1.957,-360.847
1034,5.336,1.351,-215.875
1035,-0.652,-0.047,-67.826
1036,-0.443,-0.186,-16.916
1037,1.794,0.280,-40.822
1038,0.000,0.676,-142.643
1039,2.610,3.355,-292.904
1040,6.873,4.823,-405.234
1041,3.192,2.377,-388.248
1042,7.037,-1.258,-241.318
1043,2.913,-0.606,-93.876
1044,-1.095,0.303,-17.941
1045,0.210,0.373,-41.567
1046,1.212,1.025,-124.306
1047,4.613,1.631,-250.708
1048,4.660,2.540,-369.258
1049,3.425,2.633,-384.986
1050,0.652,2.050,-279.134
1051,3.518,1.817,-134.884
1052,4.963,1.188,-61.302
1053,1.048,0.186,-66.591
1054,0.629,-0.070,-140.755
1055,2.936,0.023,-261.682
1056,5.196,0.000,-356.863
1057,5.173,1.561,-357.189
1058,1.398,3.425,-235.330
1059,0.885,1.351,-97.907
1060,1.142,-0.093,-18.197
1061,0.606,0.093,-35.789
1062,1.771,0.839,-145.951
1063,2.913,1.584,-294.279
1064,4.683,2.027,-403.533
1065,5.708,2.050,-398.174
1066,6.734,1.864,-283.724
1067,3.052,0.769,-121.230
1068,-2.260,-0.513,-28.356
1069,1.282,0.140,-27.541
1070,0.885,0.326,-96.019
1071,0.396,1.911,-232.790
1072,5.243,4.637,-366.369
1073,5.476,3.681,-409.870
1074,4.870,-0.186,-303.599
1075,5.312,-1.142,-147.582
1076,0.093,0.023,-37.117
1077,-0.513,0.350,-23.673
1078,0.559,0.769,-86.094
1079,3.262,1.375,-199.168
1080,5.359,2.144,-328.297
1081,3.961,2.749,-393.327
1082,1.561,2.214,-328.693
1083,1.118,1.654,-186.726
1084,5.848,1.654,-74.886
1085,1.934,0.443,-53.870
1086,0.909,0.093,-95.623
1087,1.421,-0.117,-205.063
1088,4.707,0.070,-328.134
1089,4.753,0.583,-382.493
1090,4.404,3.006,-304.834
1091,0.093,2.540,-153.477
1092,0.979,0.233,-32.294
1093,1.165,-0.280,-11.580
1094,0.466,0.606,-85.721
1095,3.029,1.142,-222.795
1096,3.309,1.934,-358.937
1097,5.895,2.050,-414.600
1098,6.408,1.934,-348.428
1099,5.988,1.375,-201.755
1100,-0.606,-0.140,-61.978
1101,-1.608,-0.443,-24.721
1102,1.841,0.326,-57.458
1103,0.117,0.769,-158.417
1104,2.493,3.355,-296.003
1105,7.013,4.567,-395.424
1106,2.586,2.050,-366.928
1107,7.363,-1.515,-224.263
1108,2.610,-0.606,-89.565
1109,-0.885,0.280,-22.182
1110,0.117,0.466,-48.814
1111,1.328,1.142,-138.262
1112,4.893,1.701,-265.340
1113,4.590,2.563,-373.429
1114,3.355,2.516,-373.313
1115,0.559,1.817,-260.844
1116,3.332,1.584,-118.154
1117,4.264,1.025,-51.819
1118,1.445,0.256,-59.671
1119,1.654,-0.023,-133.812
1120,2.703,-0.419,-264.315
1121,4.893,-0.210,-375.270
1122,5.010,1.654,-377.460
1123,1.584,3.355,-242.600
1124,1.188,1.002,-85.674
1125,1.328,-0.326,-6.617
1126,0.559,0.070,-31.525
1127,1.025,0.955,-140.080
1128,2.656,1.584,-287.592
1129,4.287,2.050,-400.970
1130,5.219,2.027,-403.137
1131,6.128,1.911,-288.011
1132,2.353,0.792,-124.515
1133,-0.909,-0.186,-25.444
1134,1.491,0.186,-20.807
1135,0.909,0.303,-86.653
1136,0.373,1.794,-228.293
1137,4.893,4.753,-369.328
1138,5.965,4.031,-420.728
1139,4.753,0.047,-315.855
1140,5.499,-1.142,-151.450
1141,0.256,-0.047,-32.107
1142,-0.536,0.303,-19.339
1143,0.373,0.769,-81.434
1144,2.982,1.398,-193.856
1145,5.569,2.097,-323.963
1146,4.194,2.796,-395.704
1147,1.911,2.237,-338.805
1148,0.443,1.561,-197.048
1149,5.685,1.678,-75.422
1150,1.981,0.489,-49.233
1151,1.841,0.256,-83.461
1152,1.724,-0.210,-185.002
1153,4.008,-0.350,-317.369
1154,4.543,0.350,-392.605
1155,4.543,2.959,-331.792
1156,0.769,2.656,-177.266
1157,1.095,0.326,-42.010
1158,1.538,-0.419,-6.850
1159,-0.140,0.559,-66.778
1160,2.447,1.095,-200.217
1161,2.913,1.864,-345.003
1162,5.406,2.050,-419.167
1163,5.802,2.027,-366.556
1164,5.359,1.515,-219.696
1165,0.163,0.233,-73.162
1166,-0.489,-0.186,-17.522
1167,1.771,0.280,-40.659
1168,0.186,0.629,-140.103
1169,1.934,3.169,-287.242
1170,6.920,4.893,-401.948
1171,3.146,2.516,-388.551
1172,7.130,-1.188,-243.042
1173,2.982,-0.606,-94.621
1174,-0.769,0.210,-17.685
1175,0.070,0.396,-40.495
1176,1.235,1.048,-125.890
1177,4.683,1.631,-253.551
1178,4.777,2.516,-369.771
1179,3.681,2.633,-383.984
1180,0.699,1.911,-281.883
1181,2.563,1.561,-134.697
1182,5.173,1.212,-53.497
1183,1.258,0.210,-53.474
1184,1.724,0.000,-116.151
1185,2.516,-0.466,-242.204
1186,4.730,-0.350,-365.134
1187,4.823,1.398,-389.040
1188,2.214,3.472,-268.672
1189,1.491,1.188,-108.928
1190,1.398,-0.280,-10.835
1191,0.652,-0.070,-20.737
1192,0.163,0.862,-113.634
1193,2.586,1.421,-261.449
1194,4.194,2.027,-389.856
1195,5.942,2.097,-416.651
1196,6.827,1.887,-325.385
1197,3.518,0.955,-166.362
1198,-2.027,-0.350,-45.039
1199,0.676,0.023,-21.203
1200,1.188,0.303,-67.244
1201,0.280,1.445,-188.031
1202,4.241,4.194,-333.004
1203,6.314,4.217,-415.392
1204,3.402,0.932,-346.308
1205,6.617,-1.048,-194.439
1206,1.887,-0.186,-67.081
1207,-0.885,0.326,-21.389
1208,1.002,0.419,-64.867
1209,2.726,1.142,-172.140
1210,4.823,1.981,-304.764
1211,3.914,2.703,-382.400
1212,2.656,2.260,-343.093
1213,0.489,1.538,-231.742
1214,4.194,1.468,-104.687
1215,3.635,0.792,-46.880
1216,1.095,0.140,-60.370
1217,0.769,-0.233,-155.411
1218,3.635,-0.070,-299.195
1219,4.800,0.513,-395.960
1220,5.685,2.913,-356.374
1221,0.862,3.029,-210.585
1222,2.050,0.326,-63.120
1223,1.118,-0.303,-3.542
1224,-0.466,0.326,-36.674
1225,1.235,0.955,-154.036
1226,2.679,1.701,-310.869
1227,5.545,2.050,-418.864
1228,6.175,2.167,-405.327
1229,5.965,1.771,-275.499
1230,0.629,0.606,-115.219
1231,-1.608,-0.280,-23.253
1232,1.072,0.210,-24.442
1233,1.142,0.816,-96.276
1234,1.584,2.470,-226.150
1235,4.846,4.334,-358.913
1236,4.241,3.332,-405.746
1237,4.334,1.002,-295.724
1238,5.336,-0.350,-144.949
1239,1.212,-0.117,-32.201
1240,-0.256,0.186,-16.753
1241,1.515,0.559,-88.820
1242,4.637,1.282,-225.311
1243,5.476,2.353,-362.851
1244,5.056,2.633,-404.511
1245,2.936,1.701,-334.355
1246,1.095,0.652,-201.638
1247,2.447,0.466,-63.819
1248,0.466,0.023,-10.788
1249,0.303,-0.047,-53.380
1250,3.891,0.210,-168.063
1251,4.474,-0.210,-326.713
1252,4.986,1.095,-431.889
1253,4.124,3.518,-368.653
1254,2.959,1.654,-205.879
1255,1.794,-0.023,-50.841
1256,0.466,-0.140,-3.775
1257,-0.396,0.373,-45.808
1258,0.117,1.118,-158.230
1259,2.120,1.794,-310.076
1260,3.425,2.050,-410.127
1261,5.079,3.215,-397.545
1262,5.266,3.448,-290.574
1263,4.124,2.260,-132.041
1264,1.328,0.466,-24.605
1265,0.629,0.070,-23.207
1266,1.258,0.559,-95.740
1267,1.515,1.724,-219.276
1268,4.543,3.425,-355.768
1269,1.981,2.959,-396.147
1270,8.411,0.093,-305.766
1271,4.334,0.256,-177.826
1272,1.701,0.093,-59.392
1273,0.583,-0.023,-13.258
1274,1.654,0.256,-65.217
1275,3.309,1.118,-201.056
1276,5.476,2.004,-333.330
1277,4.031,1.538,-386.803
1278,-0.909,0.443,-355.721
1279,-1.258,0.676,-249.147
1280,1.817,0.979,-115.591
1281,4.101,1.095,-39.424
1282,-0.093,0.303,-51.353
1283,2.447,0.979,-119.086
1284,4.404,1.212,-237.194
1285,5.872,1.282,-360.195
1286,6.338,2.679,-365.321
1287,0.606,3.215,-279.880
1288,0.955,1.375,-162.285
1289,0.396,0.443,-66.219
1290,-0.070,0.163,-34.065
1291,0.280,0.513,-88.796
1292,2.470,1.142,-210.865
1293,2.656,1.864,-322.961
1294,6.501,3.542,-380.256
1295,7.666,4.147,-355.605
1296,3.961,2.819,-253.155
1297,1.981,1.491,-129.222
1298,0.979,0.443,-43.291
1299,1.095,0.140,-27.937
1300,1.957,0.419,-90.311
1301,0.955,1.002,-222.911
1302,0.186,3.006,-346.704
1303,7.223,2.237,-364.808
1304,9.134,0.606,-299.731
1305,4.054,0.862,-189.382
1306,2.050,0.326,-75.585
1307,0.559,0.047,-19.828
1308,1.654,0.303,-59.695
1309,3.215,0.885,-164.172
1310,3.658,1.072,-297.308
1311,0.862,0.373,-393.560
1312,-1.678,0.699,-396.100
1313,3.029,2.283,-287.732
1314,2.866,1.375,-121.929
1315,2.679,0.839,-33.832
1316,0.606,0.350,-43.711
1317,1.165,0.676,-102.543
1318,5.103,1.305,-211.657
1319,6.151,1.445,-294.652
1320,1.911,3.076,-326.456
1321,1.934,2.470,-299.288
1322,1.561,1.515,-225.008
1323,1.491,0.792,-134.161
1324,0.373,0.210,-53.846
1325,-0.093,0.047,-36.325
1326,0.489,0.513,-112.842
1327,3.122,1.817,-247.935
1328,7.270,3.728,-375.689
1329,7.409,4.590,-423.571
1330,3.821,3.355,-347.776
1331,0.932,1.794,-193.856
1332,-0.816,0.326,-54.172
1333,0.093,-0.047,-4.450
1334,0.489,0.280,-39.377
1335,0.559,1.561,-120.857
1336,0.932,3.192,-228.643
1337,8.318,2.703,-329.276
1338,12.279,1.282,-369.957
1339,6.710,1.887,-335.753
1340,3.355,1.328,-217.599
1341,1.538,0.443,-79.150
1342,0.000,-0.070,-7.666
1343,0.489,0.117,-31.851
1344,3.192,0.746,-135.443
1345,5.872,0.326,-294.838
1346,4.520,-1.748,-423.571
1347,4.497,-1.608,-434.592
1348,4.357,0.186,-313.245
1349,2.423,0.862,-107.623
1350,1.654,-0.536,-4.800
1351,1.142,-0.443,-19.828
1352,0.023,0.000,-85.138
1353,-0.047,0.629,-183.464
1354,2.447,1.002,-295.281
1355,2.819,1.398,-351.317
1356,2.516,1.748,-329.905
1357,4.287,1.282,-247.120
1358,1.794,0.210,-147.442
1359,-2.423,-0.629,-75.632
1360,-0.559,0.070,-74.840
1361,1.142,1.188,-145.625
1362,3.635,3.052,-257.092
1363,4.963,5.056,-343.069
1364,5.429,4.963,-353.974
1365,2.516,1.934,-276.571
1366,4.683,-1.142,-134.115
1367,0.955,-0.163,-35.556
1368,-0.932,0.722,-32.527
1369,0.746,1.072,-91.243
1370,0.583,2.610,-195.650
1371,6.873,2.726,-314.946
1372,8.271,2.493,-390.671
1373,3.612,2.400,-369.422
1374,1.282,1.957,-242.087
1375,4.334,1.561,-95.996
1376,2.633,0.722,-38.422
1377,0.606,0.210,-40.029
1378,2.843,0.466,-113.005
1379,4.334,-0.117,-252.852
1380,5.103,-1.188,-388.807
1381,4.264,0.047,-434.056
1382,5.476,2.097,-315.296
1383,0.256,1.351,-118.131
1384,0.652,-0.117,-10.205
1385,0.792,-0.210,-13.258
1386,-1.188,0.932,-86.070
1387,2.283,1.142,-214.826
1388,2.889,1.794,-343.512
1389,6.011,2.004,-407.983
1390,7.223,1.678,-357.585
1391,5.406,0.746,-225.917
1392,-2.307,-0.652,-81.410
1393,-2.493,-0.489,-35.323
1394,1.002,0.536,-64.448
1395,1.538,1.794,-164.451
1396,2.679,4.031,-291.739
1397,5.848,5.010,-381.491
1398,2.423,3.076,-363.061
1399,3.635,1.025,-219.742
1400,7.386,-1.421,-80.874
1401,-2.260,0.792,-22.182
1402,-0.303,0.885,-60.044
1403,3.309,1.165,-159.791
1404,6.571,1.794,-283.794
1405,5.592,2.633,-385.522
1406,3.798,2.516,-379.417
1407,0.419,1.678,-258.793
1408,3.681,1.468,-105.619
1409,3.262,0.746,-40.169
1410,0.792,0.140,-51.144
1411,3.006,0.163,-133.532
1412,3.402,-0.676,-269.604
1413,4.334,-0.629,-388.691
1414,4.660,1.817,-394.050
1415,2.773,2.982,-253.947
1416,0.885,0.909,-88.004
1417,1.887,-0.489,-5.429
1418,-0.023,0.117,-25.560
1419,0.163,0.885,-122.814
1420,2.400,1.468,-269.232
1421,4.777,1.934,-392.279
1422,7.083,2.004,-408.938
1423,7.316,1.328,-314.597
1424,1.654,0.210,-156.995
1425,-4.078,-0.839,-45.179
1426,0.862,0.117,-24.558
1427,0.792,0.513,-70.972
1428,1.025,2.167,-195.697
1429,4.567,4.707,-338.689
1430,5.988,4.194,-413.132
1431,2.679,1.561,-333.889
1432,5.778,-0.256,-175.263
1433,2.493,-0.396,-45.249
1434,-1.118,0.350,-11.021
1435,1.118,0.466,-66.824
1436,3.355,1.258,-182.183
1437,5.965,2.004,-322.076
1438,4.497,2.843,-404.348
1439,2.866,2.400,-355.185
1440,1.212,1.584,-223.657
1441,4.846,1.351,-85.977
1442,2.749,0.489,-33.016
1443,0.489,-0.093,-55.454
1444,2.120,-0.303,-153.594
1445,4.264,-0.839,-299.009
1446,3.868,-0.163,-404.325
1447,4.730,2.913,-368.210
1448,2.493,2.074,-214.546
1449,2.144,0.093,-63.679
1450,0.350,-0.117,-6.967
1451,-0.373,0.303,-46.367
1452,0.816,0.839,-150.099
1453,2.144,1.538,-288.384
1454,5.499,1.911,-392.162
1455,6.547,1.771,-387.199
1456,4.940,1.095,-285.099
1457,-0.839,0.350,-145.485
1458,-0.792,0.117,-47.672
1459,0.559,0.163,-25.607
1460,0.396,0.862,-85.558
1461,1.771,2.982,-213.894
1462,5.708,4.870,-349.780
1463,4.241,3.658,-404.651
1464,2.773,2.190,-306.232
1465,6.734,-0.140,-161.096
1466,1.771,-0.047,-44.456
1467,-0.140,0.140,-13.840
1468,1.584,0.419,-72.463
1469,4.567,1.072,-196.955
1470,5.639,2.144,-339.085
1471,5.452,2.656,-401.179
1472,3.542,1.841,-348.055
1473,2.144,0.769,-228.410
1474,1.142,0.117,-88.517
1475,0.699,0.047,-12.232
1476,0.070,-0.047,-35.043
1477,3.565,0.256,-136.352
1478,4.567,-0.396,-296.096
1479,3.984,0.303,-423.431
1480,5.173,3.239,-393.444
1481,2.353,2.377,-236.681
1482,2.237,0.117,-68.153
1483,0.583,-0.163,-3.262
1484,-0.140,0.233,-34.344
1485,0.093,0.932,-135.909
1486,1.538,1.701,-284.819
1487,3.635,1.934,-398.337
1488,4.450,2.726,-399.013
1489,5.079,3.285,-306.488
1490,3.914,2.377,-157.415
1491,2.214,0.816,-36.674
1492,0.419,0.023,-13.514
1493,1.095,0.443,-74.444
1494,1.188,1.561,-197.468
1495,4.474,3.542,-343.419
1496,3.099,3.332,-410.010
1497,6.617,0.513,-326.223
1498,5.382,-0.047,-190.967
1499,1.305,0.117,-62.397
1500,0.140,-0.047,-7.829
1501,1.421,0.186,-49.396
1502,3.309,0.932,-174.168
1503,4.311,2.097,-322.519
1504,5.103,2.470,-392.325
1505,3.262,1.584,-371.728
1506,1.282,0.583,-272.284
1507,1.445,0.233,-127.008
1508,1.561,0.280,-28.822
1509,0.396,0.093,-27.331
1510,2.260,0.350,-102.846
1511,3.868,0.373,-245.349
1512,4.916,0.932,-383.774
1513,6.105,2.913,-388.714
1514,1.584,2.889,-281.627
1515,1.398,0.955,-141.524
1516,0.629,0.070,-32.014
1517,0.047,0.047,-17.428
1518,0.443,0.559,-99.677
1519,1.748,1.351,-247.446
1520,2.773,1.771,-369.445
1521,4.497,3.472,-404.861
1522,5.685,4.427,-339.807
1523,4.217,3.239,-201.032
1524,3.635,1.515,-71.158
1525,0.233,0.023,-14.003
1526,0.955,0.280,-51.400
1527,1.748,1.072,-155.970
1528,3.099,2.377,-298.543
1529,1.305,3.215,-387.619
1530,8.085,1.305,-347.054
1531,6.873,0.443,-238.592
1532,2.423,0.443,-114.403
1533,1.375,0.070,-30.337
1534,0.932,0.117,-30.640
1535,2.703,0.606,-117.805
1536,4.357,1.305,-248.005
1537,3.332,1.188,-356.979
1538,-2.586,0.210,-398.966
1539,-0.885,1.981,-335.217
1540,2.959,2.144,-186.423
1541,4.147,1.491,-62.467
1542,1.934,0.769,-45.086
1543,0.513,0.629,-84.532
1544,3.146,1.235,-169.414
1545,5.732,1.305,-289.479
1546,7.829,1.654,-338.922
1547,-0.210,3.612,-305.743
1548,1.491,1.934,-229.808
1549,0.373,1.095,-147.000
1550,0.652,0.466,-82.878
1551,0.489,0.233,-56.759
1552,0.652,0.489,-100.004
1553,3.728,1.445,-208.139
1554,7.806,2.656,-324.965
1555,13.001,3.006,-382.260
1556,5.219,0.629,-344.048
1557,1.025,0.163,-228.130
1558,-1.864,-0.396,-104.990
1559,-1.142,-0.210,-50.281
1560,1.235,0.396,-64.401
1561,1.468,1.002,-142.223
1562,-0.070,2.214,-244.464
1563,3.681,2.050,-294.186
1564,9.879,0.583,-300.477
1565,6.687,1.025,-264.711
1566,4.147,1.072,-190.664
1567,1.911,0.536,-97.767
1568,0.699,0.256,-60.673
1569,1.142,0.419,-92.175
1570,2.400,0.746,-174.074
1571,1.538,0.676,-292.881
1572,-0.652,0.652,-375.130
1573,3.821,2.190,-368.140
1574,5.639,1.957,-272.633
1575,3.495,0.816,-145.462
1576,1.515,0.233,-49.443
1577,0.979,0.093,-23.789
1578,2.167,0.373,-79.150
1579,0.862,1.282,-167.247
1580,2.447,2.214,-271.678
1581,4.846,1.981,-351.760
1582,2.703,2.027,-355.209
1583,3.006,1.631,-286.450
1584,2.120,0.746,-164.708
1585,-1.118,-0.186,-52.495
1586,-0.117,-0.093,-19.735
1587,1.072,0.303,-59.858
1588,2.167,1.118,-180.738
1589,3.728,3.472,-349.430
1590,5.522,6.547,-452.346
1591,6.477,5.406,-416.255
1592,2.493,1.305,-244.114
1593,3.845,-1.118,-46.926
1594,-1.328,0.350,-1.584
1595,0.163,0.350,-28.240
1596,0.466,1.188,-95.623
1597,1.002,2.633,-208.139
1598,8.225,2.330,-327.318
1599,9.343,2.144,-395.518
1600,4.753,2.377,-366.928
1601,2.074,1.584,-232.604
1602,3.052,0.955,-74.141
1603,0.606,0.117,-14.330
1604,0.117,0.023,-29.358
1605,2.283,0.536,-128.639
1606,5.196,0.280,-290.481
1607,5.732,-1.118,-425.738
1608,4.357,0.070,-446.405
1609,4.567,2.190,-296.260
1610,0.000,1.165,-86.629
1611,1.864,-0.559,-3.215
1612,-0.117,0.070,-20.085
1613,-0.210,0.699,-93.736
1614,2.819,0.909,-215.828
1615,2.330,1.724,-327.458
1616,4.800,2.004,-389.366
1617,6.617,1.678,-354.649
1618,4.357,0.676,-241.155
1619,-1.724,-0.350,-100.912
1620,-1.654,-0.326,-33.925
1621,0.722,0.350,-47.206
1622,1.561,1.561,-143.854
1623,2.889,3.868,-283.654
1624,5.522,5.312,-390.718
1625,3.425,3.798,-390.531
1626,1.981,1.887,-246.910
1627,8.528,-1.584,-89.216
1628,-1.282,0.443,-15.098
1629,-0.955,0.839,-43.548
1630,2.563,1.048,-131.645
1631,5.429,1.794,-251.757
1632,6.384,2.400,-365.694
1633,4.404,2.726,-395.354
1634,0.443,1.981,-300.593
1635,2.656,1.631,-138.099
1636,4.777,1.188,-49.163
1637,0.816,0.186,-46.134
1638,2.400,0.280,-106.085
1639,2.889,-0.373,-229.622
1640,4.660,-0.652,-360.241
1641,4.543,0.792,-403.463
1642,3.146,3.379,-298.193
1643,1.282,1.561,-132.367
1644,1.864,-0.326,-16.590
1645,-0.070,0.047,-15.425
1646,0.210,0.652,-95.483
1647,2.400,1.212,-231.695
1648,3.938,1.841,-362.525
1649,7.340,2.027,-410.127
1650,8.039,1.351,-343.139
1651,3.798,0.303,-201.941
1652,-4.520,-1.025,-69.294
1653,-0.722,-0.186,-31.898
1654,1.048,0.443,-58.786
1655,1.025,1.701,-162.098
1656,3.262,4.124,-301.222
1657,6.477,4.660,-396.706
1658,2.400,2.144,-359.193
1659,5.382,0.117,-213.708
1660,4.380,-0.629,-79.080
1661,-0.862,0.326,-17.522
1662,0.536,0.443,-50.468
1663,2.563,1.095,-150.541
1664,5.615,1.794,-287.079
1665,4.543,2.749,-392.232
1666,2.959,2.586,-370.353
1667,1.095,1.911,-241.388
1668,5.243,1.724,-103.545
1669,2.586,0.536,-56.130
1670,0.186,-0.047,-90.404
1671,1.771,-0.093,-179.923
1672,4.567,-0.117,-292.811
1673,4.543,0.140,-356.863
1674,4.450,2.423,-312.057
1675,1.911,2.377,-183.534
1676,0.070,0.909,-72.906
1677,1.118,-0.117,-34.251
1678,1.235,0.280,-90.124
1679,2.144,0.932,-200.310
1680,3.146,1.561,-315.202
1681,6.361,1.817,-375.270
1682,7.712,1.538,-338.479
1683,5.243,0.419,-233.163
1684,-2.260,-0.746,-105.200
1685,-2.819,-0.629,-51.819
1686,1.188,0.326,-63.376
1687,1.025,1.328,-146.720
1688,5.010,3.495,-276.944
1689,5.732,4.217,-375.759
1690,2.843,2.377,-362.478
1691,5.429,-0.955,-230.507
1692,3.728,-0.839,-99.631
1693,-0.373,0.186,-28.799
1694,-0.047,0.513,-48.977
1695,1.095,1.235,-139.800
1696,5.103,1.701,-262.148
1697,4.893,2.516,-370.656
1698,3.169,2.516,-375.759
1699,0.699,1.981,-256.999
1700,4.147,1.771,-115.475
1701,3.635,0.955,-58.483
1702,1.048,0.303,-70.599
1703,0.816,0.186,-158.790
1704,3.751,0.513,-282.582
1705,5.149,-0.210,-363.969
1706,4.916,1.491,-348.568
1707,1.375,3.518,-223.936
1708,0.816,1.305,-87.119
1709,1.165,-0.140,-17.312
1710,0.583,0.233,-50.002
1711,2.610,0.722,-159.954
1712,2.936,1.561,-293.906
1713,5.196,1.934,-387.036
1714,7.293,1.887,-375.363
1715,6.734,1.048,-275.476
1716,1.212,-0.023,-129.618
1717,-4.194,-0.979,-43.618
1718,1.095,0.117,-41.987
1719,0.629,0.536,-105.106
1720,2.633,2.633,-236.542
1721,5.895,4.311,-362.362
1722,5.336,3.472,-397.638
1723,3.588,-0.070,-291.786
1724,5.243,-1.258,-140.872
1725,0.513,-0.140,-38.841
1726,-0.559,0.350,-25.933
1727,0.629,0.816,-97.534
1728,3.425,1.538,-217.412
1729,5.802,2.144,-341.485
1730,4.264,2.726,-394.749
1731,1.864,2.074,-314.783
1732,1.515,1.445,-168.832
1733,5.219,1.351,-63.539
1734,1.351,0.303,-45.878
1735,1.515,0.117,-94.715
1736,1.771,-0.280,-215.875
1737,4.590,-0.326,-349.640
1738,4.660,0.676,-403.346
1739,3.728,3.262,-311.451
1740,1.025,1.957,-143.877
1741,1.794,-0.256,-19.316
1742,0.629,-0.163,-10.881
1743,0.326,0.536,-82.086
1744,2.377,1.142,-216.900
1745,2.819,1.911,-351.900
1746,5.708,2.074,-416.907
1747,5.942,1.794,-358.238
1748,3.588,1.118,-216.364
1749,-0.746,0.186,-75.725
1750,-0.326,-0.093,-14.912
1751,1.515,0.326,-36.395
1752,1.118,1.188,-142.992
1753,2.423,3.518,-294.396
1754,6.710,5.010,-411.245
1755,3.658,2.470,-393.630
1756,5.126,0.047,-238.382
1757,3.821,-0.583,-80.362
1758,-1.165,0.280,-7.782
1759,0.839,0.186,-38.282
1760,1.608,1.048,-133.346
1761,5.685,1.584,-267.204
1762,5.312,2.563,-385.499
1763,4.124,2.656,-388.178
1764,2.353,1.817,-279.344
1765,3.076,1.118,-139.707
1766,3.984,0.699,-40.635
1767,0.932,0.023,-27.424
1768,2.050,-0.256,-98.396
1769,3.309,-1.188,-237.753
1770,3.845,-1.258,-373.289
