accelerometer	 104.0Hz
cycle sample index,accel X,accel Y,accel Z
5563,0.093,-0.391,1.008
5564,0.227,-0.330,1.002
5565,0.115,0.061,1.002
5566,-0.343,0.508,1.018
5567,-0.623,0.534,1.044
5568,-0.338,-0.119,0.979
5569,0.400,-0.168,1.003
5570,0.069,0.083,1.007
5571,0.009,-0.002,1.009
5572,0.242,-0.033,1.016
5573,0.353,-0.304,1.014
5574,0.101,-0.376,0.995
5575,-0.162,-0.495,0.986
5576,-0.391,-0.448,0.992
5577,-0.687,-0.300,1.006
5578,-0.425,0.732,1.026
5579,-0.091,0.390,1.008
5580,-0.087,0.331,1.005
5581,-0.007,-0.008,0.999
5582,0.071,-0.325,1.005
5583,-0.064,-0.699,1.061
5584,-0.049,-0.159,1.009
5585,-0.255,0.263,0.974
5586,-0.474,0.278,0.991
5587,-0.044,0.416,1.008
5588,-0.007,0.419,1.010
5589,0.027,0.514,1.012
5590,-0.106,0.184,1.008
5591,-0.034,0.394,0.992
5592,0.316,0.278,0.992
5593,0.953,0.066,1.025
5594,0.956,-0.118,1.048
5595,-0.195,-0.666,1.013
5596,-0.770,-0.247,0.997
5597,0.211,-0.496,1.007
5598,0.353,-0.447,1.005
5599,0.258,-0.157,1.017
5600,-0.522,0.287,1.051
5601,-0.986,0.159,0.969
5602,-0.752,0.220,0.977
5603,0.020,0.099,1.007
5604,0.464,-0.011,1.017
5605,-0.004,0.083,1.008
5606,0.106,-0.217,1.011
5607,0.229,-0.288,1.008
5608,0.030,-0.305,0.988
5609,-0.338,-0.281,0.981
5610,-0.553,-0.183,0.996
5611,-0.549,-0.141,1.022
5612,-0.177,0.586,1.025
5613,-0.120,0.551,1.010
5614,-0.084,0.366,1.008
5615,-0.165,0.308,0.999
5616,0.014,0.043,1.038
5617,0.017,-0.493,1.025
5618,0.305,-0.153,1.006
5619,0.386,-0.006,0.987
5620,-0.003,-0.020,1.001
5621,-0.588,0.304,0.997
5622,-0.180,0.158,1.008
5623,0.009,-0.047,1.009
5624,0.056,0.065,1.007
5625,0.007,0.071,0.996
5626,-0.142,0.300,0.981
5627,-0.086,0.598,1.003
5628,0.359,0.631,1.037
5629,0.645,0.213,1.047
5630,-0.367,-1.089,0.992
5631,-0.066,-0.125,1.009
5632,-0.041,-0.585,1.012
5633,0.101,-0.826,1.020
5634,0.263,-0.614,1.027
5635,-0.127,-0.046,1.015
5636,-0.999,0.503,0.968
5637,-1.602,0.678,0.963
5638,-1.000,0.828,0.988
5639,0.890,0.492,1.026
5640,0.653,-0.322,1.024
5641,0.036,-0.309,1.005
5642,0.058,-0.323,0.997
5643,0.014,-0.429,0.989
5644,-0.116,-0.431,0.995
5645,-0.386,-0.267,1.019
5646,-1.050,0.039,1.035
5647,-0.091,1.104,1.003
5648,0.202,0.329,1.000
5649,0.173,0.452,1.019
5650,0.073,0.436,1.019
5651,-0.386,-0.055,1.016
5652,-0.277,-0.103,1.009
5653,0.338,-0.078,0.991
5654,0.948,-0.244,1.010
5655,0.446,-0.256,1.017
5656,-1.098,0.144,0.997
5657,-0.122,0.488,1.007
5658,0.116,-0.034,1.010
5659,0.246,0.110,1.005
5660,0.105,0.129,0.991
5661,-0.165,0.458,0.996
5662,0.043,0.477,1.037
5663,0.812,-0.073,1.065
5664,-0.167,-0.601,0.972
5665,-0.247,-0.330,1.009
5666,0.075,-0.213,1.009
5667,0.285,-0.573,1.022
5668,0.403,-0.785,1.027
5669,0.108,-0.454,1.005
5670,-0.724,-0.041,0.983
5671,-1.508,0.244,0.962
5672,-1.068,0.436,0.998
5673,0.451,0.296,1.032
5674,0.263,-0.086,1.015
5675,-0.122,0.134,1.002
5676,-0.069,-0.321,0.992
5677,0.033,-0.464,0.986
5678,-0.040,-0.527,1.016
5679,-0.507,-0.296,1.070
5680,-0.951,0.402,0.975
5681,-0.042,1.111,0.994
5682,0.125,0.298,1.000
5683,0.145,0.447,1.018
5684,0.012,0.414,1.018
5685,-0.329,0.098,1.014
5686,-0.222,0.113,0.992
5687,0.580,-0.173,1.002
5688,1.110,-0.195,1.024
5689,0.231,-0.655,1.017
5690,-0.994,0.411,0.998
5691,-0.048,0.376,1.010
5692,0.196,0.250,1.007
5693,0.238,0.136,0.996
5694,-0.010,0.329,0.998
5695,0.028,0.368,1.033
5696,0.656,-0.210,1.073
5697,0.556,-0.357,0.984
5698,-0.805,-0.524,0.987
5699,-0.067,-0.151,1.007
5700,0.023,-0.857,1.013
5701,0.338,-0.750,1.021
5702,0.343,-0.288,1.014
5703,-0.539,0.102,0.990
5704,-1.530,0.339,0.956
5705,-1.402,0.584,0.988
5706,-0.052,0.569,1.022
5707,1.043,-0.080,1.034
5708,0.005,-0.082,1.007
5709,0.068,-0.332,0.997
5710,0.089,-0.560,0.987
5711,-0.107,-0.547,1.006
5712,-0.603,-0.214,1.072
5713,-0.971,0.274,0.976
5714,-0.458,0.610,0.985
5715,0.432,0.714,1.003
5716,0.077,0.263,1.018
5717,0.094,0.521,1.015
5718,-0.290,0.085,1.011
5719,-0.271,0.070,0.994
5720,0.373,-0.260,0.995
5721,0.908,-0.310,1.020
5722,0.362,-0.068,1.027
5723,-0.809,0.157,1.002
5724,-0.346,0.285,1.003
5725,0.067,0.136,1.004
5726,0.073,0.378,0.994
5727,-0.044,0.451,1.002
5728,0.162,0.344,1.053
5729,0.776,-0.293,1.048
5730,0.642,-0.612,0.990
5731,-0.712,-0.199,0.987
5732,-0.250,0.088,1.003
5733,0.045,-0.633,1.012
5734,0.352,-0.776,1.022
5735,0.386,-0.233,1.014
5736,-0.501,0.059,0.982
5737,-1.333,0.228,0.961
5738,-1.157,0.392,0.997
5739,0.078,0.371,1.030
5740,0.714,0.049,1.026
5741,-0.039,0.193,1.009
5742,0.038,-0.060,0.998
5743,0.120,-0.548,0.994
5744,0.046,-0.621,1.015
5745,-0.383,-0.549,1.067
5746,-0.559,0.338,0.979
5747,-0.704,0.447,0.975
5748,0.106,0.621,1.007
5749,0.033,0.277,1.011
5750,0.016,0.445,1.014
5751,-0.176,0.252,1.008
5752,-0.199,0.072,0.997
5753,0.275,0.050,0.995
5754,0.660,0.206,1.017
5755,0.585,0.099,1.030
5756,-0.214,-0.229,1.019
5757,-0.451,-0.308,1.003
5758,0.153,-0.474,1.005
5759,0.245,-0.299,1.003
5760,0.078,0.069,1.004
5761,-0.431,0.536,1.037
5762,-0.678,0.424,1.015
5763,-0.272,-0.133,0.983
5764,0.421,-0.159,1.007
5765,0.028,0.110,1.008
5766,0.026,0.002,1.010
5767,0.238,-0.113,1.016
5768,0.322,-0.326,1.012
5769,0.054,-0.351,0.991
5770,-0.215,-0.463,0.986
5771,-0.441,-0.381,0.994
5772,-0.692,-0.219,1.010
5773,-0.330,0.915,1.024
5774,-0.043,0.195,1.008
5775,-0.094,0.321,1.002
5776,0.016,-0.071,0.999
5777,0.068,-0.345,1.006
5778,-0.099,-0.725,1.063
5779,-0.068,-0.046,1.003
5780,-0.297,0.286,0.974
5781,-0.441,0.261,0.993
5782,-0.000,0.446,1.008
5783,0.003,0.437,1.012
5784,0.016,0.496,1.012
5785,-0.114,0.238,1.007
5786,-0.006,0.387,0.990
5787,0.421,0.227,0.995
5788,1.037,0.044,1.031
5789,0.902,-0.208,1.047
5790,-0.392,-0.692,1.005
5791,-0.677,-0.216,0.999
5792,0.236,-0.519,1.006
5793,0.341,-0.402,1.006
5794,0.225,-0.123,1.022
5795,-0.627,0.343,1.044
5796,-0.999,0.142,0.969
5797,-0.672,0.237,0.979
5798,0.122,0.061,1.010
5799,0.422,0.022,1.016
5800,-0.009,0.034,1.009
5801,0.126,-0.315,1.011
5802,0.227,-0.284,1.006
5803,-0.029,-0.283,0.985
5804,-0.431,-0.228,0.979
5805,-0.617,-0.132,1.002
5806,-0.517,-0.073,1.021
5807,-0.083,0.706,1.026
5808,-0.088,0.407,1.009
5809,-0.113,0.397,1.006
5810,-0.152,0.268,0.999
5811,0.031,-0.071,1.042
5812,0.030,-0.416,1.021
5813,0.325,-0.104,1.001
5814,0.362,-0.008,0.991
5815,-0.061,0.017,1.001
5816,-0.613,0.268,0.998
5817,-0.109,0.148,1.008
5818,0.017,-0.110,1.009
5819,0.059,0.055,1.006
5820,-0.021,0.078,0.992
5821,-0.189,0.374,0.982
5822,-0.124,0.695,1.008
5823,0.394,0.644,1.037
5824,0.677,-0.046,1.045
5825,-0.394,-0.922,0.991
5826,-0.056,-0.170,1.009
5827,-0.035,-0.636,1.012
5828,0.179,-0.780,1.024
5829,0.226,-0.576,1.026
5830,-0.257,-0.048,1.005
5831,-1.125,0.525,0.969
5832,-1.601,0.681,0.968
5833,-0.829,0.895,0.991
5834,1.182,0.364,1.033
5835,0.342,-0.386,1.018
5836,0.034,-0.376,1.005
5837,0.010,-0.339,0.994
5838,-0.082,-0.329,0.984
5839,-0.206,-0.291,0.998
5840,-0.453,-0.096,1.025
5841,-0.983,0.112,1.029
5842,0.231,1.166,1.003
5843,0.055,0.118,1.003
5844,0.153,0.385,1.019
5845,0.138,0.511,1.022
5846,-0.352,-0.026,1.016
5847,-0.280,-0.106,1.008
5848,0.329,-0.098,0.989
5849,0.965,-0.224,1.008
5850,0.413,-0.344,1.018
5851,-1.118,0.248,0.996
5852,-0.108,0.428,1.008
5853,0.151,-0.107,1.010
5854,0.283,0.020,1.004
5855,0.098,0.085,0.992
5856,-0.242,0.422,0.999
5857,-0.108,0.501,1.043
5858,0.596,-0.110,1.047
5859,-0.028,-0.465,0.977
5860,-0.222,-0.320,1.008
5861,0.014,-0.371,1.009
5862,0.122,-0.779,1.018
5863,0.384,-0.595,1.026
5864,0.015,-0.247,1.003
5865,-0.842,0.180,0.981
5866,-1.534,0.475,0.960
5867,-0.957,0.582,0.998
5868,0.452,0.340,1.032
5869,0.592,-0.162,1.022
5870,-0.016,-0.017,1.006
5871,0.071,-0.456,0.994
5872,0.047,-0.525,0.984
5873,-0.184,-0.448,1.010
5874,-0.727,-0.117,1.071
5875,-1.020,0.255,0.971
5876,0.059,0.936,1.008
5877,0.191,0.384,0.990
5878,0.142,0.414,1.022
5879,0.102,0.556,1.016
5880,-0.330,0.002,1.015
5881,-0.209,0.033,0.993
5882,0.573,-0.274,0.999
5883,1.083,-0.444,1.023
5884,0.105,-0.696,1.013
5885,-1.045,0.462,0.998
5886,-0.002,0.522,1.009
5887,0.103,0.284,1.003
5888,0.007,0.295,0.995
5889,-0.160,0.470,1.007
5890,0.163,0.463,1.055
5891,0.759,-0.323,1.041
5892,0.510,-0.440,0.988
5893,-0.654,-0.521,0.991
5894,-0.127,-0.368,1.004
5895,0.069,-0.973,1.015
5896,0.407,-0.503,1.022
5897,0.079,-0.087,1.004
5898,-1.023,0.287,0.974
5899,-1.725,0.595,0.954
5900,-1.044,0.756,1.000
5901,0.635,0.430,1.036
5902,0.851,-0.176,1.025
5903,0.078,-0.247,1.005
5904,0.169,-0.547,0.994
5905,0.028,-0.754,0.993
5906,-0.253,-0.433,1.016
5907,-1.066,0.020,1.048
5908,-1.022,0.492,0.972
5909,-0.092,0.741,0.996
5910,0.546,0.537,1.012
5911,0.121,0.398,1.016
5912,-0.073,0.369,1.014
5913,-0.328,0.166,1.005
5914,-0.084,-0.102,0.995
5915,0.724,-0.381,1.003
5916,0.877,-0.347,1.027
5917,-0.100,-0.048,1.018
5918,-0.860,0.264,0.998
5919,-0.114,0.322,1.005
5920,0.020,0.434,0.998
5921,-0.024,0.447,0.998
5922,0.077,0.441,1.014
5923,0.640,-0.097,1.088
5924,0.910,-0.486,0.996
5925,0.084,-0.788,0.997
5926,-0.904,-0.051,0.988
5927,-0.109,-0.378,1.006
5928,0.078,-0.890,1.016
5929,0.384,-0.306,1.021
5930,-0.087,0.162,1.001
5931,-1.156,0.423,0.967
5932,-1.557,0.685,0.964
5933,-0.637,0.738,1.006
5934,0.938,0.348,1.045
5935,0.629,-0.087,1.022
5936,0.129,-0.214,1.006
5937,0.146,-0.589,0.992
5938,0.129,-0.487,1.004
5939,-0.170,-0.671,1.036
5940,-0.752,-0.033,1.027
5941,-0.799,0.405,0.973
5942,-0.220,0.546,0.996
5943,0.277,0.494,1.008
5944,0.031,0.288,1.015
5945,-0.066,0.331,1.013
5946,-0.263,0.129,1.001
5947,-0.041,0.067,0.995
5948,0.499,0.090,1.003
5949,0.652,0.223,1.027
5950,0.089,0.001,1.023
5951,-0.552,-0.245,1.005
5952,0.045,-0.231,1.009
5953,0.250,-0.462,1.003
5954,0.231,-0.097,1.000
5955,-0.145,0.176,1.006
5956,-0.630,0.598,1.069
5957,-0.526,0.060,0.976
5958,0.186,-0.157,0.994
5959,0.195,0.012,1.007
5960,-0.010,-0.014,1.008
5961,0.079,-0.179,1.010
5962,0.227,-0.569,1.017
5963,0.209,-0.330,1.010
5964,-0.260,-0.169,0.976
5965,-0.712,-0.079,0.985
5966,-0.728,0.009,1.003
5967,-0.240,0.311,1.028
5968,0.088,0.434,1.015
5969,-0.045,0.256,1.010
5970,-0.098,0.278,0.996
5971,0.050,-0.308,0.999
5972,0.079,-0.559,1.018
5973,0.012,-0.708,1.064
5974,-0.064,0.179,0.989
5975,-0.578,0.364,0.977
5976,-0.391,0.451,0.998
5977,0.031,0.343,1.010
5978,0.048,0.514,1.013
5979,-0.100,0.175,1.007
5980,-0.141,0.047,0.998
5981,0.129,0.161,0.989
5982,0.538,0.171,1.009
5983,0.719,0.068,1.034
5984,0.103,-0.196,1.029
5985,-0.717,-0.346,0.999
5986,0.081,-0.295,1.010
5987,0.278,-0.514,1.003
5988,0.233,-0.178,1.008
5989,-0.174,0.133,1.038
5990,-0.833,0.425,1.013
5991,-0.749,0.089,0.974
5992,-0.013,0.068,0.999
5993,0.405,0.102,1.015
5994,-0.016,0.001,1.009
5995,0.107,-0.026,1.012
5996,0.235,-0.245,1.012
5997,0.097,-0.244,0.994
5998,-0.109,-0.402,0.987
5999,-0.279,-0.433,0.991
6000,-0.542,-0.419,1.013
6001,-0.475,0.539,1.024
6002,-0.178,0.757,1.008
6003,-0.065,0.373,1.010
6004,-0.087,0.296,0.999
6005,0.002,-0.148,1.004
6006,0.045,-0.581,1.059
6007,0.223,-0.236,1.013
6008,0.166,0.074,0.980
6009,-0.246,0.047,0.994
6010,-0.464,0.105,0.999
6011,-0.058,0.594,1.009
6012,0.023,0.366,1.011
6013,0.036,0.400,1.009
6014,0.024,0.294,0.995
6015,0.222,0.125,0.986
6016,0.774,-0.046,1.017
6017,0.965,-0.078,1.050
6018,0.177,-0.395,1.024
6019,-1.045,-0.469,0.991
6020,-0.041,-0.155,1.009
6021,0.307,-0.468,1.006
6022,0.268,-0.583,1.024
6023,-0.295,-0.575,1.031
6024,-0.571,-0.140,0.996
6025,-1.126,0.385,0.969
6026,-1.114,0.666,0.978
6027,-0.196,0.587,1.008
6028,0.805,0.019,1.023
6029,-0.003,-0.092,1.010
6030,-0.014,-0.009,1.006
6031,-0.041,-0.133,0.992
6032,-0.173,-0.163,0.986
6033,-0.142,-0.167,0.990
6034,-0.116,-0.303,1.031
6035,-0.639,-0.201,1.032
6036,-0.071,1.477,1.002
6037,-0.006,0.016,1.011
6038,0.159,0.378,1.017
6039,0.152,0.402,1.025
6040,-0.121,0.048,1.013
6041,-0.302,-0.183,1.015
6042,0.102,-0.073,0.990
6043,0.650,-0.216,1.002
6044,0.527,-0.132,1.011
6045,-0.797,-0.162,0.998
6046,-0.200,0.558,1.008
6047,0.071,-0.090,1.010
6048,0.250,-0.173,1.005
6049,0.084,0.131,0.995
6050,-0.260,0.348,0.985
6051,-0.386,0.562,1.022
6052,0.371,0.266,1.066
6053,0.317,-0.332,0.989
6054,-0.189,-0.390,1.004
6055,0.029,-0.115,1.008
6056,0.163,-0.432,1.019
6057,0.246,-0.779,1.024
6058,0.063,-0.605,1.011
6059,-0.428,-0.014,0.988
6060,-1.268,0.322,0.966
6061,-1.284,0.552,0.979
6062,-0.054,0.437,1.025
6063,0.724,0.009,1.025
6064,-0.053,0.089,1.008
6065,-0.072,-0.085,0.995
6066,0.024,-0.418,0.990
6067,0.015,-0.474,1.000
6068,-0.161,-0.415,1.041
6069,-0.792,0.120,1.030
6070,-0.518,0.568,0.989
6071,0.220,0.840,0.983
6072,0.118,0.284,1.023
6073,0.140,0.479,1.018
6074,-0.183,0.173,1.018
6075,-0.308,0.106,1.001
6076,0.181,-0.141,0.995
6077,0.976,-0.131,1.007
6078,0.756,-0.538,1.029
6079,-0.925,-0.087,1.000
6080,-0.297,0.545,1.005
6081,0.104,0.227,1.011
6082,0.263,0.162,0.999
6083,0.069,0.232,0.993
6084,-0.065,0.368,1.014
6085,0.363,0.012,1.086
6086,0.746,-0.194,0.995
6087,-0.426,-0.659,0.983
6088,-0.316,-0.044,1.004
6089,-0.076,-0.619,1.006
6090,0.159,-0.945,1.018
6091,0.473,-0.211,1.023
6092,-0.082,0.039,0.998
6093,-1.132,0.265,0.968
6094,-1.485,0.507,0.968
6095,-0.645,0.530,1.013
6096,0.871,0.196,1.038
6097,0.388,-0.142,1.016
6098,0.090,-0.276,1.003
6099,0.142,-0.526,0.990
6100,-0.030,-0.650,0.995
6101,-0.410,-0.245,1.029
6102,-1.225,0.024,1.027
6103,-0.845,0.605,0.976
6104,0.259,0.773,1.003
6105,0.403,0.314,1.011
6106,0.158,0.539,1.017
6107,-0.101,0.318,1.014
6108,-0.344,0.164,1.003
6109,-0.002,-0.174,0.995
6110,0.839,-0.396,1.006
6111,0.840,-0.371,1.029
6112,-0.387,-0.084,1.013
6113,-0.786,0.496,0.997
6114,-0.017,0.340,1.006
6115,0.070,0.364,0.999
6116,-0.007,0.447,0.997
6117,0.092,0.427,1.017
6118,0.729,-0.164,1.088
6119,0.892,-0.542,0.992
6120,-0.093,-0.730,0.996
6121,-0.854,0.024,0.992
6122,-0.049,-0.521,1.007
6123,0.146,-0.869,1.017
6124,0.411,-0.259,1.020
6125,-0.195,0.204,0.999
6126,-1.272,0.384,0.961
6127,-1.525,0.642,0.972
6128,-0.499,0.661,1.012
6129,1.063,0.245,1.044
6130,0.438,-0.084,1.017
6131,0.131,-0.185,1.004
6132,0.156,-0.612,0.991
6133,0.092,-0.523,1.004
6134,-0.267,-0.581,1.047
6135,-0.827,0.025,1.012
6136,-0.766,0.478,0.974
6137,-0.043,0.536,1.000
6138,0.222,0.424,1.009
6139,0.050,0.381,1.017
6140,-0.096,0.305,1.012
6141,-0.280,0.111,0.999
6142,0.051,-0.054,0.993
6143,0.601,0.015,1.008
6144,0.606,0.206,1.028
6145,-0.111,-0.007,1.018
6146,-0.555,-0.148,1.006
6147,0.064,-0.281,1.007
6148,0.225,-0.417,1.001
6149,0.159,0.027,0.996
6150,-0.253,0.266,1.012
6151,-0.599,0.580,1.063
6152,-0.366,-0.055,0.977
6153,0.341,-0.118,0.999
6154,0.067,0.042,1.006
6155,-0.001,-0.005,1.009
6156,0.101,-0.343,1.012
6157,0.273,-0.487,1.017
6158,0.139,-0.268,1.006
6159,-0.401,-0.119,0.968
6160,-0.783,-0.048,0.989
6161,-0.635,0.000,1.010
6162,-0.034,0.441,1.031
6163,0.040,0.304,1.011
6164,-0.068,0.334,1.008
6165,-0.054,0.157,0.996
6166,0.067,-0.356,1.000
6167,0.057,-0.616,1.033
6168,-0.006,-0.528,1.052
6169,-0.140,0.252,0.981
6170,-0.631,0.348,0.980
6171,-0.210,0.509,1.003
6172,0.015,0.273,1.010
6173,0.043,0.542,1.012
6174,-0.126,0.058,1.007
6175,-0.092,0.042,0.997
6176,0.182,0.237,0.990
6177,0.601,0.130,1.015
6178,0.654,0.064,1.036
6179,-0.064,-0.311,1.023
6180,-0.627,-0.268,0.999
6181,0.146,-0.377,1.008
6182,0.264,-0.461,1.003
6183,0.205,-0.105,1.009
6184,-0.321,0.203,1.058
6185,-0.835,0.273,0.983
6186,-0.618,0.051,0.978
6187,0.102,0.090,1.004
6188,0.262,0.098,1.013
6189,-0.005,0.056,1.009
6190,0.141,0.021,1.013
6191,0.215,-0.218,1.010
6192,0.059,-0.257,0.990
6193,-0.071,-0.474,0.989
6194,-0.229,-0.536,0.992
6195,-0.587,-0.375,1.017
6196,-0.462,0.805,1.022
6197,-0.152,0.571,1.007
6198,-0.074,0.427,1.008
6199,-0.036,0.245,1.001
6200,0.013,-0.168,1.011
6201,0.020,-0.591,1.057
6202,0.205,-0.122,1.005
6203,0.159,0.122,0.981
6204,-0.235,0.022,0.996
6205,-0.415,0.198,1.002
6206,-0.038,0.478,1.010
6207,0.033,0.323,1.011
6208,0.064,0.451,1.006
6209,0.059,0.256,0.990
6210,0.332,-0.019,0.990
6211,0.868,-0.056,1.030
6212,0.892,-0.092,1.048
6213,-0.063,-0.427,1.018
6214,-1.049,-0.387,0.992
6215,0.036,-0.138,1.010
6216,0.207,-0.601,1.008
6217,-0.007,-0.773,1.034
6218,-0.080,-0.508,1.018
6219,-0.528,0.076,0.996
6220,-1.182,0.511,0.970
6221,-1.215,0.691,0.977
6222,-0.109,0.622,1.008
6223,0.891,-0.071,1.027
6224,0.008,-0.169,1.010
6225,-0.034,0.074,1.004
6226,-0.057,-0.113,0.992
6227,-0.196,-0.147,0.986
6228,-0.131,-0.167,0.993
6229,-0.072,-0.300,1.037
6230,-0.662,-0.041,1.038
6231,0.007,1.425,0.989
6232,-0.005,-0.056,1.012
6233,0.205,0.447,1.018
6234,0.154,0.362,1.021
6235,-0.090,0.053,1.016
6236,-0.251,-0.135,1.014
6237,0.104,-0.139,0.991
6238,0.682,-0.316,1.003
6239,0.518,-0.320,1.011
6240,-0.877,-0.143,0.996
6241,-0.153,0.494,1.009
6242,0.085,-0.129,1.008
6243,0.236,-0.179,1.007
6244,0.027,0.164,0.995
6245,-0.417,0.371,0.984
6246,-0.590,0.770,1.016
6247,0.297,0.438,1.062
6248,0.589,-0.436,0.998
6249,-0.153,-0.393,1.001
6250,0.018,-0.130,1.009
6251,0.107,-0.475,1.017
6252,0.162,-0.778,1.022
6253,0.028,-0.609,1.011
6254,-0.404,0.031,0.990
6255,-1.258,0.404,0.968
6256,-1.342,0.639,0.975
6257,-0.098,0.516,1.023
6258,0.837,0.038,1.028
6259,-0.041,0.129,1.009
6260,-0.092,0.097,0.994
6261,0.051,-0.432,0.993
6262,0.096,-0.397,0.998
6263,0.087,-0.605,1.039
6264,-0.524,-0.086,1.046
6265,-0.767,0.424,0.976
6266,0.123,0.981,0.981
6267,0.096,0.226,1.022
6268,0.167,0.435,1.022
6269,-0.015,0.305,1.017
6270,-0.300,-0.014,1.004
6271,0.085,-0.170,0.993
6272,0.845,-0.275,1.005
6273,0.699,-0.505,1.026
6274,-0.834,-0.084,1.003
6275,-0.340,0.603,1.005
6276,0.044,0.379,1.008
6277,0.221,0.294,0.999
6278,0.107,0.307,0.994
6279,0.114,0.362,1.017
6280,0.717,-0.076,1.099
6281,0.906,-0.481,0.991
6282,-0.234,-0.744,0.989
6283,-0.854,0.056,0.993
6284,-0.033,-0.544,1.007
6285,0.181,-0.889,1.018
6286,0.455,-0.427,1.022
6287,-0.005,-0.082,1.002
6288,-1.144,0.191,0.967
6289,-1.587,0.476,0.968
6290,-0.789,0.581,1.010
6291,0.834,0.256,1.036
6292,0.407,-0.180,1.016
6293,0.045,-0.214,1.002
6294,0.098,-0.504,0.989
6295,-0.031,-0.478,0.996
6296,-0.387,-0.207,1.033
6297,-0.997,0.057,1.030
6298,-0.697,0.506,0.977
6299,0.364,0.727,1.006
6300,0.151,0.255,1.008
6301,0.182,0.564,1.018
6302,-0.109,0.162,1.014
6303,-0.296,0.082,1.004
6304,0.030,-0.259,0.995
6305,0.734,-0.497,1.004
6306,0.571,-0.156,1.027
6307,-0.444,0.145,1.011
6308,-0.736,0.332,1.000
6309,-0.001,0.057,1.009
6310,0.053,0.330,0.997
6311,-0.044,0.338,0.994
6312,-0.095,0.453,1.012
6313,0.380,-0.037,1.080
6314,0.799,-0.267,1.000
6315,-0.062,-0.515,0.991
6316,-0.513,0.254,0.995
6317,0.014,-0.377,1.010
6318,0.194,-0.766,1.019
6319,0.384,-0.224,1.020
6320,-0.056,-0.026,1.000
6321,-0.949,0.138,0.963
6322,-1.207,0.310,0.984
6323,-0.480,0.314,1.015
6324,0.708,0.311,1.037
6325,0.184,-0.045,1.014
6326,0.003,0.155,1.003
6327,0.143,-0.368,0.994
6328,0.061,-0.536,0.998
6329,-0.237,-0.398,1.036
6330,-0.694,-0.045,1.032
6331,-0.634,0.400,0.975
6332,-0.002,0.454,0.999
6333,0.145,0.465,1.005
6334,0.070,0.300,1.016
6335,-0.011,0.278,1.015
6336,-0.216,0.070,1.003
6337,-0.087,-0.075,0.993
6338,0.371,0.021,0.997
6339,0.496,0.265,1.023
6340,0.075,0.126,1.023
6341,-0.539,-0.273,1.009
6342,0.019,-0.195,1.008
6343,0.194,-0.466,1.004
6344,0.162,0.029,0.997
6345,-0.129,0.245,1.009
6346,-0.495,0.554,1.071
6347,-0.403,-0.039,0.980
6348,0.203,-0.162,0.994
6349,0.102,0.130,1.005
6350,-0.011,-0.022,1.009
6351,0.091,-0.143,1.011
6352,0.327,-0.349,1.017
6353,0.218,-0.326,1.009
6354,-0.238,-0.227,0.976
6355,-0.575,-0.255,0.989
6356,-0.589,-0.169,1.004
6357,-0.294,0.197,1.026
6358,-0.090,0.670,1.012
6359,-0.041,0.198,1.011
6360,-0.058,0.137,0.998
6361,0.052,-0.289,0.999
6362,-0.008,-0.491,1.032
6363,-0.127,-0.462,1.046
6364,-0.198,0.197,0.979
6365,-0.469,0.323,0.982
6366,-0.179,0.292,1.003
6367,-0.003,0.521,1.009
6368,0.040,0.532,1.012
6369,-0.067,0.283,1.010
6370,-0.079,0.336,0.996
6371,0.161,0.346,0.986
6372,0.831,0.001,1.015
6373,1.155,-0.083,1.046
6374,0.299,-0.500,1.032
6375,-1.031,-0.382,0.989
6376,-0.054,-0.304,1.008
6377,0.324,-0.512,1.004
6378,0.334,-0.215,1.011
6379,-0.136,0.072,1.058
6380,-0.850,0.211,0.982
6381,-0.894,0.136,0.974
6382,-0.305,0.200,0.994
6383,0.396,-0.007,1.017
6384,0.109,0.144,1.010
6385,0.040,-0.068,1.010
6386,0.190,-0.210,1.011
6387,0.137,-0.225,0.994
6388,-0.132,-0.345,0.986
6389,-0.363,-0.306,0.986
6390,-0.478,-0.217,1.020
6391,-0.407,-0.009,1.018
6392,-0.228,1.064,1.017
6393,-0.031,0.176,1.010
6394,-0.152,0.387,1.001
6395,-0.041,0.239,1.015
6396,-0.021,-0.432,1.038
6397,0.122,-0.221,1.016
6398,0.347,0.017,0.987
6399,0.216,-0.029,0.998
6400,-0.295,0.248,1.002
6401,-0.421,0.201,1.003
6402,-0.002,-0.067,1.009
6403,0.048,-0.099,1.009
6404,0.058,0.008,1.002
6405,-0.138,0.234,0.984
6406,-0.284,0.580,0.986
6407,-0.039,0.697,1.028
6408,0.688,0.642,1.047
6409,0.113,-1.031,1.010
6410,-0.179,-0.195,1.006
6411,-0.066,-0.419,1.009
6412,-0.013,-0.797,1.014
6413,0.224,-0.707,1.028
6414,0.053,-0.337,1.020
6415,-0.693,0.321,0.986
6416,-1.508,0.793,0.962
6417,-1.335,0.757,0.981
6418,0.170,0.802,1.005
6419,1.165,-0.135,1.035
6420,0.035,-0.337,1.011
6421,0.037,-0.372,0.999
6422,-0.021,-0.300,0.989
6423,-0.103,-0.338,0.985
6424,-0.247,-0.216,1.019
6425,-0.651,-0.057,1.043
6426,-0.560,0.518,1.005
6427,0.264,0.802,0.995
6428,0.095,0.214,1.017
6429,0.180,0.502,1.022
6430,-0.102,0.207,1.016
6431,-0.348,-0.122,1.017
6432,0.010,-0.114,0.993
6433,0.716,-0.287,1.002
6434,0.795,-0.247,1.012
